request_id,latency_ms
136636,7.28
136637,7.281
136638,7.281
136639,7.281
136640,7.281
136641,7.281
136642,7.281
136643,7.281
136644,7.281
136645,7.281
136646,7.281
136647,7.281
136648,7.281
136649,7.281
136650,7.281
136651,7.281
136652,7.281
136653,7.281
136654,7.281
136655,7.281
136656,7.281
136657,7.281
136658,7.281
136659,7.282
136660,7.282
136661,7.282
136662,7.282
136663,7.282
136664,7.282
136665,7.282
136666,7.282
136667,7.282
136668,7.282
136669,7.282
136670,7.282
136671,7.282
136672,7.282
136673,7.282
136674,7.282
136675,7.282
136676,7.282
136677,7.282
136678,7.282
136679,7.282
136680,7.282
136681,7.282
136682,7.282
136683,7.282
136684,7.282
136685,7.282
136686,7.282
136687,7.282
136688,7.282
136689,7.282
136690,7.282
136691,7.282
136692,7.282
136693,7.283
136694,7.283
136695,7.283
136696,7.283
136697,7.283
136698,7.283
136699,7.283
136700,7.283
136701,7.283
136702,7.283
136703,7.283
136704,7.283
136705,7.283
136706,7.283
136707,7.283
136708,7.283
136709,7.283
136710,7.283
136711,7.283
136712,7.283
136713,7.283
136714,7.284
136715,7.284
136716,7.284
136717,7.284
136718,7.284
136719,7.284
136720,7.284
136721,7.284
136722,7.284
136723,7.284
136724,7.284
136725,7.284
136726,7.284
136727,7.284
136728,7.284
136729,7.284
136730,7.284
136731,7.284
136732,7.284
136733,7.284
136734,7.284
136735,7.285
136736,7.285
136737,7.285
136738,7.285
136739,7.285
136740,7.285
136741,7.285
136742,7.285
136743,7.285
136744,7.285
136745,7.285
136746,7.285
136747,7.285
136748,7.285
136749,7.285
136750,7.285
136751,7.285
136752,7.285
136753,7.285
136754,7.285
136755,7.285
136756,7.285
136757,7.285
136758,7.285
136759,7.285
136760,7.285
136761,7.285
136762,7.285
136763,7.285
136764,7.285
136765,7.286
136766,7.286
136767,7.286
136768,7.286
136769,7.286
136770,7.286
136771,7.286
136772,7.286
136773,7.286
136774,7.286
136775,7.286
136776,7.286
136777,7.286
136778,7.286
136779,7.286
136780,7.286
136781,7.286
136782,7.286
136783,7.286
136784,7.286
136785,7.286
136786,7.286
136787,7.286
136788,7.286
136789,7.286
136790,7.286
136791,7.286
136792,7.287
136793,7.287
136794,7.287
136795,7.287
136796,7.287
136797,7.287
136798,7.287
136799,7.287
136800,7.287
136801,7.287
136802,7.287
136803,7.287
136804,7.287
136805,7.287
136806,7.287
136807,7.287
136808,7.287
136809,7.287
136810,7.287
136811,7.287
136812,7.287
136813,7.288
136814,7.288
136815,7.288
136816,7.288
136817,7.288
136818,7.288
136819,7.288
136820,7.288
136821,7.288
136822,7.288
136823,7.288
136824,7.288
136825,7.288
136826,7.288
136827,7.288
136828,7.288
136829,7.288
136830,7.288
136831,7.288
136832,7.288
136833,7.288
136834,7.288
136835,7.288
136836,7.288
136837,7.288
136838,7.289
136839,7.289
136840,7.289
136841,7.289
136842,7.289
136843,7.289
136844,7.289
136845,7.289
136846,7.289
136847,7.289
136848,7.289
136849,7.289
136850,7.289
136851,7.289
136852,7.289
136853,7.289
136854,7.289
136855,7.289
136856,7.289
136857,7.289
136858,7.289
136859,7.289
136860,7.289
136861,7.29
136862,7.29
136863,7.29
136864,7.29
136865,7.29
136866,7.29
136867,7.29
136868,7.29
136869,7.29
136870,7.29
136871,7.29
136872,7.29
136873,7.29
136874,7.29
136875,7.29
136876,7.29
136877,7.29
136878,7.29
136879,7.29
136880,7.29
136881,7.29
136882,7.29
136883,7.29
136884,7.29
136885,7.291
136886,7.291
136887,7.291
136888,7.291
136889,7.291
136890,7.291
136891,7.291
136892,7.291
136893,7.291
136894,7.291
136895,7.291
136896,7.291
136897,7.291
136898,7.291
